HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
2N633FDEY5COJR8F9EU8GRFMSCU1SN	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2TOKUDD8XMB3DUWYIQXUXO6UPTXODP	A2I8VBHRESMG9S	Submitted	Sat Jul 07 20:44:26 GMT 2012	Sat Jul 07 20:44:30 GMT 2012	Thu Jul 12 13:44:30 PDT 2012				4	100% (134/134)	100% (54/54)	100% (54/54)	-9	book	-2	he used a large	book	as a doorstop.	ART	Category1		
2N633FDEY5COJR8F9EU8GRFMSCU1SN	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2U1RJ85OZIZE4DX971FOU5EXAAF9XM	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 13:39:29 GMT 2012	Sat Jul 07 13:39:35 GMT 2012	Thu Jul 12 06:39:35 PDT 2012				6	100% (56/56)	100% (56/56)	100% (56/56)	-9	book	-2	he used a large	book	as a doorstop.	ART	Category1		
2N633FDEY5COJR8F9EU8GRFMSCU1SN	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2VOSBRI8IUB2LLW71WJTPB3MLT24GS	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:44:30 GMT 2012	Sat Jul 07 18:44:34 GMT 2012	Thu Jul 12 11:44:34 PDT 2012				4	100% (53/53)	100% (53/53)	100% (53/53)	-9	book	-2	he used a large	book	as a doorstop.	ART	Category1		
27PQ67051QKCAIO1B5311MGJG1DZFR	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			200H88MQU6L5B2IB0GIX14AJ4TKBUR	ASCIU8HFKRFKR	Submitted	Sat Jul 07 16:44:59 GMT 2012	Sat Jul 07 16:45:08 GMT 2012	Thu Jul 12 09:45:08 PDT 2012				9	100% (53/53)	100% (53/53)	100% (53/53)	100	CD	25	She sells out any house she appears in and moves enough	CDs	to qualify as a pop star-- 1 .	DOT	Category1		
27PQ67051QKCAIO1B5311MGJG1DZFR	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			224XKNQY2RCJ7XQYDTUHV0KV3OYR2W	A1M8AYAL3L8ACP	Submitted	Sat Jul 07 16:06:38 GMT 2012	Sat Jul 07 16:06:53 GMT 2012	Thu Jul 12 09:06:53 PDT 2012				15	100% (3/3)	100% (3/3)	100% (3/3)	100	CD	25	She sells out any house she appears in and moves enough	CDs	to qualify as a pop star-- 1 .	DOT	Category1		
27PQ67051QKCAIO1B5311MGJG1DZFR	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			247J51Y7QEOZ2PDRJRJTQOFYCR7CF2	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 17:03:26 GMT 2012	Sat Jul 07 17:03:29 GMT 2012	Thu Jul 12 10:03:29 PDT 2012				3	100% (34/34)	100% (34/34)	100% (34/34)	100	CD	25	She sells out any house she appears in and moves enough	CDs	to qualify as a pop star-- 1 .	DOT	Category1		
27PQ67051QKCAIO1B5311MGJG1DZFR	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			2TUD21O3W5XHNACOAXTK2EPMD37AGI	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 14:51:35 GMT 2012	Sat Jul 07 14:52:06 GMT 2012	Thu Jul 12 07:52:06 PDT 2012				31	100% (56/56)	100% (56/56)	100% (56/56)	100	CD	25	She sells out any house she appears in and moves enough	CDs	to qualify as a pop star-- 1 .	DOT	Category3		
27PQ67051QKCAIO1B5311MGJG1DZFR	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			2WR9O9Z6KW4Z91MGZ6ILJQ0P81ED4J	A1RG83K0RKWOZY	Submitted	Sat Jul 07 17:43:32 GMT 2012	Sat Jul 07 17:43:55 GMT 2012	Thu Jul 12 10:43:55 PDT 2012				23	100% (2/2)	100% (2/2)	100% (2/2)	100	CD	25	She sells out any house she appears in and moves enough	CDs	to qualify as a pop star-- 1 .	DOT	Category1		
2W80ONNVRH1K4FWDY627ANVA1QVWN5	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			25GX7H57DZKP25RDYS8DQ25MTXB1B8	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 20:45:36 GMT 2012	Sat Jul 07 20:45:39 GMT 2012	Thu Jul 12 13:45:39 PDT 2012				3	100% (34/34)	100% (34/34)	100% (34/34)	-8	recording	-2	It was a very long	recording	0	INFO	Category1		
2W80ONNVRH1K4FWDY627ANVA1QVWN5	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2DGH1XERSQV6TI8OZXK3LVWBGYE805	A3E157ZN8XPUKJ	Submitted	Sat Jul 07 19:39:52 GMT 2012	Sat Jul 07 19:40:10 GMT 2012	Thu Jul 12 12:40:10 PDT 2012				18	100% (3/3)	100% (3/3)	100% (3/3)	-8	recording	-2	It was a very long	recording	0	INFO	Category3		
2W80ONNVRH1K4FWDY627ANVA1QVWN5	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2IBHSTLB3L0FYAWH6QAENREWZJ5IU8	ASCIU8HFKRFKR	Submitted	Sat Jul 07 16:52:52 GMT 2012	Sat Jul 07 16:53:04 GMT 2012	Thu Jul 12 09:53:04 PDT 2012				12	100% (53/53)	100% (53/53)	100% (53/53)	-8	recording	-2	It was a very long	recording	0	INFO	Categpory2		
2W80ONNVRH1K4FWDY627ANVA1QVWN5	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2RE8JIA0RYNJWTAI21R5FMJUFVV61L	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:53:19 GMT 2012	Sat Jul 07 19:53:25 GMT 2012	Thu Jul 12 12:53:25 PDT 2012				6	100% (134/134)	100% (54/54)	100% (54/54)	-8	recording	-2	It was a very long	recording	0	INFO	Category3		
2W80ONNVRH1K4FWDY627ANVA1QVWN5	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2S2A2SEIUUU0NFDJ2PVIMS8TN8FQQD	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 16:42:18 GMT 2012	Sat Jul 07 16:42:29 GMT 2012	Thu Jul 12 09:42:29 PDT 2012				11	100% (56/56)	100% (56/56)	100% (56/56)	-8	recording	-2	It was a very long	recording	0	INFO	Category1		
24M6UXFCD45XZ5GMV7ETOIN49MOWUX	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			22C9RJ85OZIZ1899S4DOSQ5FH3U8W8	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 19:54:15 GMT 2012	Sat Jul 07 19:54:17 GMT 2012	Thu Jul 12 12:54:17 PDT 2012				2	100% (34/34)	100% (34/34)	100% (34/34)	101	diary	25	Mount - John Rowe recorded in his	diary	for 1760&#44Clearing sugar from the Mount .	INFO	Category1		
24M6UXFCD45XZ5GMV7ETOIN49MOWUX	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			2F0B727M0IGF7800OD6SZF4W32CDY3	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 17:31:09 GMT 2012	Sat Jul 07 17:31:33 GMT 2012	Thu Jul 12 10:31:33 PDT 2012				24	100% (56/56)	100% (56/56)	100% (56/56)	101	diary	25	Mount - John Rowe recorded in his	diary	for 1760&#44Clearing sugar from the Mount .	INFO	Categpory2		
24M6UXFCD45XZ5GMV7ETOIN49MOWUX	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			2KNKI62NJQ21UTM8R586FKLDGSTMUW	ASCIU8HFKRFKR	Submitted	Sat Jul 07 17:35:14 GMT 2012	Sat Jul 07 17:35:24 GMT 2012	Thu Jul 12 10:35:24 PDT 2012				10	100% (53/53)	100% (53/53)	100% (53/53)	101	diary	25	Mount - John Rowe recorded in his	diary	for 1760&#44Clearing sugar from the Mount .	INFO	Categpory2		
24M6UXFCD45XZ5GMV7ETOIN49MOWUX	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			2S1NZW6HEZ6O1VDVP8Z6DGUNNFVPZW	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:19:22 GMT 2012	Sat Jul 07 19:19:41 GMT 2012	Thu Jul 12 12:19:41 PDT 2012				19	100% (134/134)	100% (54/54)	100% (54/54)	101	diary	25	Mount - John Rowe recorded in his	diary	for 1760&#44Clearing sugar from the Mount .	INFO	Category1		
24M6UXFCD45XZ5GMV7ETOIN49MOWUX	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:31 GMT 2012	5		14400	432000	Sat Jul 14 13:04:31 GMT 2012			2ZV6XBAT2D5NDPA4XIH0NG5UJ0J513	A1C0X3AM7X75R9	Submitted	Sat Jul 07 19:40:16 GMT 2012	Sat Jul 07 19:40:21 GMT 2012	Thu Jul 12 12:40:21 PDT 2012				5	100% (691/691)	100% (18/18)	100% (19/19)	101	diary	25	Mount - John Rowe recorded in his	diary	for 1760&#44Clearing sugar from the Mount .	INFO	Categpory2		
2XBP9RA7S5WMOXWXA3674JMI1GHTY2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			22NQ8H88MQU68WBADR91VXX5VVBS9V	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 13:14:13 GMT 2012	Sat Jul 07 13:14:21 GMT 2012	Thu Jul 12 06:14:21 PDT 2012				8	100% (56/56)	100% (56/56)	100% (56/56)	-7	recording	-1	They had transferred all the	recordings	to a different shelf.	ART	Category1		
2XBP9RA7S5WMOXWXA3674JMI1GHTY2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2JXSW6NG1FS3APAITD61JZS06H0JX4	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 20:54:55 GMT 2012	Sat Jul 07 20:54:57 GMT 2012	Thu Jul 12 13:54:57 PDT 2012				2	100% (34/34)	100% (34/34)	100% (34/34)	-7	recording	-1	They had transferred all the	recordings	to a different shelf.	ART	Category1		
2XBP9RA7S5WMOXWXA3674JMI1GHTY2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2T9STLB3L0FB605NTY5JVEVFQ57JVE	ASCIU8HFKRFKR	Submitted	Sat Jul 07 17:32:23 GMT 2012	Sat Jul 07 17:32:28 GMT 2012	Thu Jul 12 10:32:28 PDT 2012				5	100% (53/53)	100% (53/53)	100% (53/53)	-7	recording	-1	They had transferred all the	recordings	to a different shelf.	ART	Category1		
2XBP9RA7S5WMOXWXA3674JMI1GHTY2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2V12HECWA6X3LFZBXF3P9KXQEWJLKA	A1C0X3AM7X75R9	Submitted	Sat Jul 07 19:42:11 GMT 2012	Sat Jul 07 19:42:21 GMT 2012	Thu Jul 12 12:42:21 PDT 2012				10	100% (691/691)	100% (18/18)	100% (19/19)	-7	recording	-1	They had transferred all the	recordings	to a different shelf.	ART	Category1		
2XBP9RA7S5WMOXWXA3674JMI1GHTY2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2Y9OVR14IXKOPCW1ZT3WE6X4J2898I	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:43:45 GMT 2012	Sat Jul 07 19:43:52 GMT 2012	Thu Jul 12 12:43:52 PDT 2012				7	100% (134/134)	100% (54/54)	100% (54/54)	-7	recording	-1	They had transferred all the	recordings	to a different shelf.	ART	Category1		
2DSVKI62NJQ2OYPYROHHABKMS1DLT2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			21A8IUB2YU9868FS3QUL4FBKUWV8KM	A1M8AYAL3L8ACP	Submitted	Sat Jul 07 15:57:55 GMT 2012	Sat Jul 07 15:58:03 GMT 2012	Thu Jul 12 08:58:03 PDT 2012				8	100% (3/3)	100% (3/3)	100% (3/3)	-6	magazine	-1	We found a stash of really interesting	magazines	from the seventies.	DOT	Category1		
2DSVKI62NJQ2OYPYROHHABKMS1DLT2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2598MZ9O9Z6KJVMLSE8HVRLGBEL1A6	A1C0X3AM7X75R9	Submitted	Sat Jul 07 19:42:39 GMT 2012	Sat Jul 07 19:42:44 GMT 2012	Thu Jul 12 12:42:44 PDT 2012				5	100% (691/691)	100% (18/18)	100% (19/19)	-6	magazine	-1	We found a stash of really interesting	magazines	from the seventies.	DOT	Categpory2		
2DSVKI62NJQ2OYPYROHHABKMS1DLT2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			28ENCWYB49F9FJFGFGSJSNSUQVZOS9	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:25:30 GMT 2012	Sat Jul 07 19:25:36 GMT 2012	Thu Jul 12 12:25:36 PDT 2012				6	100% (134/134)	100% (54/54)	100% (54/54)	-6	magazine	-1	We found a stash of really interesting	magazines	from the seventies.	DOT	Categpory2		
2DSVKI62NJQ2OYPYROHHABKMS1DLT2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			297YQS1CSTMO2OECAJ9C5EYE8BAPMC	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 18:47:22 GMT 2012	Sat Jul 07 18:47:31 GMT 2012	Thu Jul 12 11:47:31 PDT 2012				9	100% (56/56)	100% (56/56)	100% (56/56)	-6	magazine	-1	We found a stash of really interesting	magazines	from the seventies.	DOT	Category3		
2DSVKI62NJQ2OYPYROHHABKMS1DLT2	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:24 GMT 2012	5		14400	432000	Sat Jul 14 13:04:24 GMT 2012			2MTPC6SK9RJ8SFMHHT8MEAPN929R3I	ASCIU8HFKRFKR	Submitted	Sat Jul 07 17:49:22 GMT 2012	Sat Jul 07 17:49:28 GMT 2012	Thu Jul 12 10:49:28 PDT 2012				6	100% (53/53)	100% (53/53)	100% (53/53)	-6	magazine	-1	We found a stash of really interesting	magazines	from the seventies.	DOT	Categpory2		
25Z1XERSQV66ECCG08UHZWAW0O591K	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			218NTBJ3MMDXS6C65LTKLB9NYBQBX8	A3O8XRFS9GCDMH	Submitted	Sat Jul 07 15:02:26 GMT 2012	Sat Jul 07 15:02:42 GMT 2012	Thu Jul 12 08:02:42 PDT 2012				16	100% (5/5)	100% (5/5)	100% (5/5)	102	dictionary	25	Because general dictionaries either omit proper names altogether or&#44if they are included&#44give them short etymological shrift&#44Room 's book deserves to stand on the shelf alongside the best	dictionaries	in a reader 's library .	DOT	Category3		
25Z1XERSQV66ECCG08UHZWAW0O591K	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			23NOK5UFJ51YUH1NHUPQW1CTE0Q7AE	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 15:05:15 GMT 2012	Sat Jul 07 15:05:54 GMT 2012	Thu Jul 12 08:05:54 PDT 2012				39	100% (56/56)	100% (56/56)	100% (56/56)	102	dictionary	25	Because general dictionaries either omit proper names altogether or&#44if they are included&#44give them short etymological shrift&#44Room 's book deserves to stand on the shelf alongside the best	dictionaries	in a reader 's library .	DOT	Category3		
25Z1XERSQV66ECCG08UHZWAW0O591K	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			25CI62NJQ217PQW88WXBOLCWZPINVS	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:26:05 GMT 2012	Sat Jul 07 18:26:09 GMT 2012	Thu Jul 12 11:26:09 PDT 2012				4	100% (53/53)	100% (53/53)	100% (53/53)	102	dictionary	25	Because general dictionaries either omit proper names altogether or&#44if they are included&#44give them short etymological shrift&#44Room 's book deserves to stand on the shelf alongside the best	dictionaries	in a reader 's library .	DOT	Categpory2		
25Z1XERSQV66ECCG08UHZWAW0O591K	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			2QKNTL0XULRGAKYIL1DD15FQS2C2OY	A2I8VBHRESMG9S	Submitted	Sat Jul 07 21:22:49 GMT 2012	Sat Jul 07 21:23:05 GMT 2012	Thu Jul 12 14:23:05 PDT 2012				16	100% (134/134)	100% (54/54)	100% (54/54)	102	dictionary	25	Because general dictionaries either omit proper names altogether or&#44if they are included&#44give them short etymological shrift&#44Room 's book deserves to stand on the shelf alongside the best	dictionaries	in a reader 's library .	DOT	Category1		
25Z1XERSQV66ECCG08UHZWAW0O591K	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			2UG2L92HECWATOQX6R3F4CP65BSHIV	A1IV0802ICNA0A	Submitted	Sat Jul 07 15:13:58 GMT 2012	Sat Jul 07 15:14:20 GMT 2012	Thu Jul 12 08:14:20 PDT 2012				22	100% (257/257)	100% (4/4)	100% (4/4)	102	dictionary	25	Because general dictionaries either omit proper names altogether or&#44if they are included&#44give them short etymological shrift&#44Room 's book deserves to stand on the shelf alongside the best	dictionaries	in a reader 's library .	DOT	Category3		
2RCC26DG67D1KUIZXZRCSK2KU7K7EO	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			211Y8TNKIMZS9W7EZ7TOQ0PHGTAXA4	A1M8AYAL3L8ACP	Submitted	Sat Jul 07 16:00:02 GMT 2012	Sat Jul 07 16:00:33 GMT 2012	Thu Jul 12 09:00:33 PDT 2012				31	100% (3/3)	100% (3/3)	100% (3/3)	103	letter	25	Further to the	letter	of Muriel Smith [ XVIII&#442 ] regarding gunsel&#44perhaps her taste and discretion prevent her from quoting Queen more directly .	INFO	Categpory2		
2RCC26DG67D1KUIZXZRCSK2KU7K7EO	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:32 GMT 2012	5		14400	432000	Sat Jul 14 13:04:32 GMT 2012			2A7K0COK2JE19YCJ2OCR06O0VQBLS6	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 16:29:27 GMT 2012	Sat Jul 07 16:29:38 GMT 2012	Thu Jul 12 09:29:38 PDT 2012				11	100% (56/56)	100% (56/56)	100% (56/56)	103	letter	25	Further to the	letter	of Muriel Smith [ XVIII&#442 ] regarding gunsel&#44perhaps her taste and discretion prevent her from quoting Queen more directly .	INFO	Categpory2		
